Id,SalePrice
1461,121612.43300755575
1462,156878.0846963455
1463,186620.7832810595
1464,197236.673867181
1465,199046.53727801848
1466,172303.81489379852
1467,176807.58506348275
1468,161363.39618768034
1469,196881.95315545783
1470,119858.43754649625
1471,179681.53655146362
1472,96562.74725108847
1473,95077.7100646095
1474,143535.86294700392
1475,106643.92238957105
1476,365508.3091051424
1477,248745.92179052913
1478,302025.6692055874
1479,299112.87850309786
1480,488643.28394190135
1481,325463.11011488194
1482,211500.62336010125
1483,181939.2335943669
1484,159570.77765230977
1485,186872.04231658872
1486,192702.27892029763
1487,341392.2659369905
1488,229749.7978831358
1489,192607.481012208
1490,242354.62444239494
1491,194427.1867801296
1492,94444.93695911035
1493,184229.23444768993
1494,298296.42788264947
1495,289850.3673292941
1496,233871.7964198797
1497,183194.24285824003
1498,179730.27711501752
1499,165512.66183318678
1500,158098.48121377872
1501,176987.0878985385
1502,142386.80528799514
1503,290699.3790984719
1504,238122.69848145483
1505,223780.84140973663
1506,193855.17813980044
1507,246787.20108648058
1508,205429.08552005258
1509,156955.79766028395
1510,144958.468091304
1511,162140.0547633422
1512,176013.60220964585
1513,146548.98482486903
1514,157230.87118055482
1515,190851.85175623605
1516,153399.54332341067
1517,178256.53774335087
1518,133490.9695016609
1519,208959.0919712813
1520,127762.03286355258
1521,132790.49685975316
1522,176670.00978487227
1523,115457.80498664362
1524,126692.50748107543
1525,117989.06536977045
1526,114978.81765270064
1527,109513.05291959923
1528,134029.0565891421
1529,154523.92055012117
1530,186598.92984390722
1531,108725.50454411021
1532,93334.86895329072
1533,156999.80580510022
1534,126647.65629829414
1535,144835.2917707443
1536,106226.02952697771
1537,62371.863758882675
1538,150856.0043857614
1539,195054.8699840914
1540,87416.86979955611
1541,141466.77669481369
1542,149472.97515940916
1543,183182.75047467952
1544,87944.86587811568
1545,116334.92266686067
1546,136771.81382650058
1547,133717.56131994125
1548,138124.89468091924
1549,119247.24620201868
1550,135320.44385933512
1551,102839.39091862066
1552,136020.0943449464
1553,144682.033201632
1554,116183.53766626239
1555,165440.77863537063
1556,81223.60420516862
1557,119587.564925091
1558,102701.40351394465
1559,62844.230052099985
1560,124443.70965493549
1561,128824.48199124499
1562,130740.83804094863
1563,119197.54457765212
1564,159173.7519859557
1565,156587.35030582818
1566,241065.86595353208
1567,79094.15418100331
1568,236250.77000149063
1569,137934.10682516257
1570,133977.0889792995
1571,119638.76863367051
1572,142354.3099951311
1573,250620.4615397802
1574,122766.14315370722
1575,232653.03888226743
1576,232105.82371903484
1577,179678.9553581719
1578,144990.2927368486
1579,150592.36756517456
1580,196459.75124518567
1581,157723.08112679565
1582,122584.75169420317
1583,284445.2973508783
1584,214714.5156596596
1585,133494.10304553554
1586,70645.50890363149
1587,102812.7734491299
1588,152659.9116818533
1589,98661.2626805576
1590,130449.11369493323
1591,94226.61595998194
1592,118238.25667918377
1593,124608.18291769315
1594,135189.23359493483
1595,111507.53786141925
1596,218430.49138666588
1597,197569.1073493134
1598,230211.6154577096
1599,164328.37913260364
1600,158199.80715747603
1601,65754.24351410501
1602,116926.96732280304
1603,62945.064936779345
1604,265207.6281789523
1605,235413.5336299568
1606,165400.30861685934
1607,173483.76509871325
1608,218313.47518444617
1609,180567.43541010693
1610,153429.42882918124
1611,142412.40417793245
1612,176725.08488839332
1613,168185.0398810872
1614,125412.51532126525
1615,92816.95141513778
1616,79800.87814522295
1617,92812.81731952955
1618,130100.63444992981
1619,136724.88014615225
1620,151437.86218292144
1621,137129.9355540966
1622,139351.34867666403
1623,251837.79614941715
1624,208354.06629004813
1625,116917.96863084854
1626,170653.0063012769
1627,193851.13230434098
1628,276911.56735033175
