Id,SalePrice
1461,121275.70399245319
1462,159748.33145255642
1463,187414.1927942336
1464,198669.10327216354
1465,198550.88803113368
1466,171555.03318667974
1467,175408.30475779242
1468,160855.97331935778
1469,197210.4088148666
1470,119673.06580152822
1471,176545.57684043635
1472,96281.52987194883
1473,95012.57462761874
1474,144115.17160566887
1475,106611.03171585618
1476,365979.1788735921
1477,249648.24640522167
1478,303245.98384399054
1479,298723.9164438286
1480,494766.39591672964
1481,328013.76478309795
1482,210552.0318577887
1483,182230.39961515903
1484,159881.31283876282
1485,187058.05741823692
1486,191636.72978550303
1487,342856.216184287
1488,224027.88373503156
1489,192658.44027627583
1490,245354.71912782852
1491,194860.01354930332
1492,94926.58672894682
1493,180768.03902276943
1494,299688.31189378904
1495,289820.12643090606
1496,233203.60559029007
1497,182644.79528793425
1498,182730.38413051437
1499,166398.3490358765
1500,158354.81901361333
1501,177547.69766357273
1502,141328.28027407645
1503,302184.0414195481
1504,238010.88309176086
1505,225110.4206673555
1506,194210.17543012972
1507,246812.70066084716
1508,204389.24114178334
1509,156530.16219260212
1510,145240.21975473204
1511,164215.049882286
1512,174671.81879465823
1513,145565.58532889417
1514,158098.09070547926
1515,189065.09362844442
1516,153199.48409116492
1517,178303.86924965717
1518,132546.9957169627
1519,209431.03698422606
1520,126747.8214181116
1521,133309.26683422292
1522,176087.25949214207
1523,115617.09141934574
1524,126205.89365589799
1525,117748.83454450156
1526,113530.87373830049
1527,108452.69150796781
1528,132924.08285180185
1529,156334.5656775453
1530,188945.60029843642
1531,108380.57275037421
1532,92416.30152962357
1533,157008.82800873983
1534,126260.92544562611
1535,145778.91716781494
1536,106154.56874906232
1537,61238.20577483683
1538,151360.33614791662
1539,194299.31883826887
1540,85950.36069052947
1541,142110.31815273713
1542,152485.6159337224
1543,182647.03806677644
1544,86017.76577363537
1545,115555.54546159758
1546,136199.24093813772
1547,133647.6664845105
1548,137931.51601675357
1549,118661.47626111654
1550,134861.740294027
1551,102337.21251684795
1552,136324.2058584374
1553,144598.747521599
1554,114761.17718796928
1555,165614.7673848996
1556,80487.1687796704
1557,121960.22813717237
1558,103911.35970590968
1559,61240.80277564596
1560,124532.4033840658
1561,130972.86269308941
1562,130693.49346870385
1563,119731.22479366483
1564,158619.88771479073
1565,156750.90248688488
1566,239415.2972595114
1567,78589.54179313322
1568,237009.60241727988
1569,139617.8000088476
1570,132397.4206953732
1571,116706.42056132594
1572,142051.95180037394
1573,246714.3856969001
1574,122498.16441783863
1575,234236.24516542576
1576,232087.31216164178
1577,178953.61120237372
1578,144457.23368475234
1579,150502.37946971957
1580,196062.69585330016
1581,157659.57869449083
1582,122994.2769994717
1583,286147.6248531617
1584,214070.58514106428
1585,133207.21405264878
1586,72531.57522881783
1587,103720.23046602526
1588,150864.45103515775
1589,98980.09566304955
1590,128973.60354470242
1591,93828.46969974408
1592,119813.05368788393
1593,125815.90706838801
1594,133097.42917186633
1595,111685.22180706321
1596,218445.94185994568
1597,200983.31045847086
1598,232099.07309872698
1599,167417.22187041343
1600,160366.31646407707
1601,66202.30067298359
1602,117544.49167041657
1603,62342.36395831981
1604,265182.7850511095
1605,233313.60079154576
1606,164018.39826869164
1607,174019.5080003097
1608,218641.05366874358
1609,180681.93505044264
1610,154347.31401325695
1611,140291.96802078007
1612,176105.59135405658
1613,167956.56874834202
1614,124856.39031956567
1615,92247.9663693882
1616,79383.87600606706
1617,92303.71012415976
1618,132189.50750283938
1619,137236.056499347
1620,152574.4778507786
1621,135938.37657878478
1622,140646.59615726912
1623,249317.5705987721
1624,207079.64978154798
1625,116044.46641947217
1626,169616.29764092158
1627,194757.08881949037
1628,276183.71438135824
1629,179187.85800587395
1630,356126.3274434174
1631,237281.80825205718
1632,255322.6351108447
1633,168950.98210065215
1634,186378.10439508205
1635,173641.62824197297
1636,151513.78128909325
1637,206897.03272169246
1638,180180.66433605162
1639,186016.61958111345
1640,242524.87853969948
1641,179111.36889714308
1642,248102.494998247
1643,218568.34004167028
1644,241635.58891460887
1645,203156.2572650447
1646,154708.05395012087
1647,158060.55504752762
1648,130622.09228065153
1649,141090.70487735132
1650,112260.41402655719
1651,119069.94939124731
1652,97541.21976743483
1653,99617.08441610608
1654,144394.72686556383
1655,130326.0669286617
1656,142217.45902188445
1657,150772.9986020418
1658,145949.65390927563
1659,115457.31560470934
1660,154984.22326070344
1661,454766.84806901676
1662,392193.1698262663
1663,376780.62252648186
1664,601606.2005454022
1665,309776.8348375892
1666,314969.8959764205
1667,390091.5618687107
1668,342200.38661895826
1669,305690.0243172872
1670,347396.85831034614
1671,259808.50397196895
1672,418819.90551261575
1673,287422.7405986675
1674,236754.03015768863
1675,198781.49561748878
1676,196436.46728663292
1677,222608.6013423127
1678,462945.53776124585
1679,396206.3671501514
1680,329443.130353327
1681,247434.58586394478
1682,318684.4569781159
1683,185136.61336144974
1684,172233.82276373846
1685,171525.60044645515
1686,167279.16139078973
1687,166524.74502217054
1688,187665.43716336525
1689,188933.05626469484
1690,192930.70476545088
1691,182421.7396536942
1692,260985.6587601929
1693,164995.40245135193
1694,183642.5992788986
1695,162812.3285943088
1696,272550.7410897397
1697,167591.14341554296
1698,347768.9650719879
1699,311151.6645077943
1700,257373.03075692395
1701,274542.81695185765
1702,244341.10499092127
1703,238755.6326848902
1704,267477.6313064335
1705,233371.396971467
1706,399626.86790027283
1707,213967.9307887325
1708,201041.39091356363
1709,259959.22519850882
1710,219683.38497316925
1711,278416.4934034356
1712,253839.28563629833
1713,280959.687485194
1714,229952.18506324186
1715,209824.4239159188
1716,181788.75704977228
1717,173574.52346287042
1718,139459.6385143211
1719,213776.9456300901
1720,232781.6540280738
1721,149773.5518428904
1722,121847.49067292326
1723,149308.2752591673
1724,202140.6801947568
1725,236111.32208123032
1726,185209.96554112225
1727,157173.0191998584
1728,161495.4324712089
1729,169940.47298612064
1730,156129.39966389578
1731,117164.7497683661
1732,126526.16538928945
1733,111511.3150891958
1734,121744.58481152992
1735,112558.71950410238
1736,106047.32408036456
1737,292311.4949115851
1738,266939.4062088053
1739,230284.76971755098
1740,221036.364616387
1741,192998.00815854577
1742,174302.29556881337
1743,177624.24586801036
1744,358657.3662642662
1745,215671.08208500838
1746,175529.30523247056
1747,217221.7728738826
1748,213777.19012013354
1749,144434.0614115558
1750,124972.38041232676
1751,245642.2469319039
1752,113158.08996064535
1753,155848.82156316348
1754,193378.39661845943
1755,170740.0996467968
1756,124851.26801663428
1757,120280.90471592461
1758,145724.07552084167
1759,164354.9780122173
1760,163388.79049703342
1761,150639.74882866998
1762,177902.55876231188
1763,193428.3143245081
1764,116753.26131272045
1765,145201.67679826822
1766,192579.01547533448
1767,223091.82244591243
1768,138986.9854435368
1769,170262.59034180667
1770,150614.93792955097
1771,120286.89470766636
1772,133210.0083485199
1773,122845.0294364727
1774,143583.31315288637
1775,141529.60234564613
1776,128567.30836939765
1777,107990.09890200134
1778,139805.62524919226
1779,128607.76660293479
1780,173665.9466628166
1781,125654.89820530503
1782,87893.36497329806
1783,145321.59263226984
1784,107316.05579452723
1785,127885.69086564674
1786,134694.36288203904
1787,155140.7150989952
1788,62786.62990593393
1789,97250.68853572746
1790,82632.38420775312
1791,179628.18322144423
1792,161991.44537402512
1793,132957.223864502
1794,154880.2596309536
1795,138128.40264560858
1796,122527.1215453633
1797,111374.69285425558
1798,119075.71141908345
1799,106881.67386735864
1800,129454.79394162567
1801,129122.09090202974
1802,129451.48027354205
1803,149178.2436638129
1804,137615.95732112415
1805,132282.58509251632
1806,120591.04700780656
1807,129892.74938616363
1808,122194.95634699422
1809,126497.09345525462
1810,135761.48735466786
1811,96770.35810782995
1812,101439.84649376673
1813,134249.73555757085
1814,98673.5102812322
1815,56857.14081849949
1816,98366.126655501
1817,108032.60941855152
1818,141931.42683107094
1819,125468.39062975017
1820,46685.210178180925
1821,111296.57440618095
1822,150158.4378076185
1823,40402.396616594655
1824,124651.10379793246
1825,136053.3922837636
1826,105384.71015521883
1827,104300.93187476641
1828,132305.31047774208
