Id,SalePrice
1461,121044.07734089612
1462,158016.98443417216
1463,186002.33700104285
1464,197398.70597065132
1465,197261.96226738885
1466,172345.8145746437
1467,177875.7458994139
1468,162351.08790456527
1469,193305.59553886869
1470,121802.89033645837
1471,181704.35493110685
1472,96664.91562429494
1473,96664.0889319433
1474,146025.97836788592
1475,111260.46766498519
1476,367889.7936522457
1477,250067.45769010953
1478,299931.8630560637
1479,289676.827273501
1480,493391.4733263786
1481,325064.77736809757
1482,209705.97684968897
1483,179539.97999139197
1484,160823.1135335881
1485,185659.47083739575
1486,192863.35778987128
1487,335028.1436455797
1488,229727.246799232
1489,193997.40831931037
1490,236129.50691862285
1491,192799.05384094347
1492,93190.7236046438
1493,183983.75127830365
1494,295803.97347759764
1495,289404.0929193321
1496,235032.26453037027
1497,182238.34627574295
1498,176161.1528611891
1499,164789.16721662588
1500,156852.0292410736
1501,177501.43932737972
1502,144496.55042580285
1503,291652.92692927236
1504,236892.65433393445
1505,224456.32783621413
1506,191972.69281699572
1507,248525.7753030584
1508,205999.33045876332
1509,157386.25592734144
1510,146130.14647213343
1511,158100.28372680343
1512,173620.48546280837
1513,146822.15812036616
1514,161946.09591587007
1515,187514.15638519332
1516,153246.59910951945
1517,174186.42899989878
1518,131913.8117901895
1519,212652.270985915
1520,129390.80060717168
1521,133411.82961363663
1522,174579.70597797196
1523,115907.40941829012
1524,126168.67837187549
1525,118520.67054875541
1526,114200.29166324344
1527,106561.05570543552
1528,133641.3609684635
1529,153880.6342823396
1530,182182.62324062016
1531,108264.96986786238
1532,93931.57143842094
1533,153975.92281278362
1534,125115.15223678753
1535,147314.10197093638
1536,106818.10877687024
1537,60664.33781151027
1538,152702.43401371295
1539,193202.8479640701
1540,89632.92576028894
1541,142205.0549899081
1542,148682.64338255886
1543,191677.9897512058
1544,85021.73410751711
1545,112893.28938659733
1546,135559.19799844804
1547,135163.56599129035
1548,137032.8659108448
1549,118128.12270627286
1550,137022.83360798057
1551,104043.34229931046
1552,134106.085283435
1553,145402.0456031043
1554,114287.48543980633
1555,167679.84140387241
1556,80453.0006934654
1557,117484.112479295
1558,100074.94536520934
1559,67628.09130042326
1560,125806.88568161926
1561,133955.83019973262
1562,129101.57710446643
1563,120550.79837173641
1564,156486.90181715897
1565,154674.26718689597
1566,235467.9933707603
1567,77931.81342679005
1568,233136.6405472476
1569,139031.30021219177
1570,132730.20097437568
1571,117778.96992533865
1572,143883.15563806286
1573,247308.20237662664
1574,119405.3906687617
1575,229313.5775567087
1576,230964.8724454039
1577,181650.68909797867
1578,146247.15421834573
1579,148237.5633801872
1580,195201.09182660625
1581,155169.2018495464
1582,123997.10730869327
1583,291923.29707127664
1584,217811.2463523556
1585,134873.27509540634
1586,70054.01084179665
1587,102783.71543358752
1588,152234.01569315753
1589,98069.89330014712
1590,131116.9775406919
1591,95151.26632212118
1592,119799.92020030884
1593,126188.33235443632
1594,135003.54680112476
1595,111928.59151839504
1596,225858.85708347123
1597,193021.92989290177
1598,223355.05810663616
1599,163456.66656320344
1600,158137.68764874432
1601,64999.40697616289
1602,114055.82886171434
1603,68434.70942115788
1604,266355.36031460995
1605,237090.10922299116
1606,166955.16402987426
1607,169414.34823823196
1608,215448.67399423788
